沉溺	1
沉溺于	1
中极	1
去除	3
偏爱	5
招来	2
要不得	1
欲望	7
所属	3
高扬	8
挺	1
力而	1
中要	1
活生	5
活生生	5
地立	1
厚道	1
谋士	1
尊	2
抛弃	4
智士	1
谋臣	2
败笔	2
微妙	13
陷	1
时空	7
上极	1
归之于	3
单一型	1
表层	3
底蕴	3
万象	1
地写	1
光辉	12
此书	4
讲史	1
初具	1
纷争	1
张飞	5
豪爽	1
义勇	1
机智	3
多谋	1
诡诈	1
政治立场	1
原则性	1
一己	3
一己之私	1
意气用事	1
挑动	1
四郡	1
反叛	4
喜剧	6
轻喜剧	1
演化	10
无聊	6
反面	2
面角	1
反面角色	1
徒博人	1
哂笑	1
而己	1
鄙谬	1
刻划	2
士	4
多厌之	1
提取	1
因子	3
牧童	1
抛	1
悬念	1
伏	2
龙	10
可安	3
奇妙	1
得伏龙	1
照应	2
刘备入	1
蜀	2
称王	1
得凤雏	1
孙权	2
凤雏	1
终归	1
势力	2
孱弱	2
抗衡	2
连象	1
屡次	1
出击	1
喜出望外	1
必在己	1
常言	1
山不容	1
二虎	1
旗鼓	1
旗鼓相当	1
消耗	1
写作	6
总体设计	1
兜售	1
试探	1
几分	2
出山	2
迥异	4
焦	1
耐	1
自请	2
梦	4
先觉	1
清高	7
三顾	1
茅庐	1
三顾茅庐	1
下士	2
礼贤下士	2
隐藏	2
出世	9
入世	10
二难	1
妥协	2
齐家	2
修身齐家	1
治国	4
平天下	2
憧憬	2
多角	1
多角度	1
别具	4
一格	3
别具一格	3
赤壁	9
大战	3
赤壁大战	1
无人	2
江东	3
进献	1
连环	3
连环计	3
都督	1
周瑜	3
瑜	1
先	9
肃	2
问计	1
统曰	1
策	5
密	2
须用	1
火攻	1
大江	5
面上	2
火	5
余船	1
四散	1
献	2
教他	1
钉作	1
一处	1
功可成	1
不谋而合	2
用世	1
留意	1
功利	16
之心	1
中计	1
计中计	1
密探	1
蒋干	1
送到	1
隐居	1
窥	1
只见	1
一人	1
挂	1
剑	1
灯前	1
诵孙	1
兵书	1
此人	2
一场	2
恶战	1
却安哉	1
悠哉	1
大声	1
诵读	2
兵法	1
合成	1
守	2
机待时	1
汲汲	2
汲汲于	2
功名	3
心思	1
不似	2
胸怀	1
坦荡	5
胸怀坦荡	1
荡	1
顾忌	1
无所顾忌	1
更不似	1
深处	3
内心深处	1
犹疑	2
以隐待	1
隐	4
颇似	1
终南	1
捷径	1
终南捷径	1
品性	4
长处	2
短处	1
优雅	2
平静	2
建功	6
扬名	2
待时	1
层层	1
剥笋	1
之妙	8
引子	1
好戏	2
后边	1
功劳	1
官方	5
非官方	1
营里	1
勇气	4
二则	1
要骋	1
之利	1
舌之利	1
智勇	1
双全	1
智勇双全	1
气概	3
英雄气概	3
不相上下	1
翼翼	1
小心翼翼	1
很受	1
处境	2
太顺	1
不喜	1
傲慢	1
之态	1
任用	1
修书	1
两封	1
荐	3
不尽相同	1
将荐	1
试	2
试试	1
重用	1
大材	1
耒阳	1
理事	1
乃大才	1
劝告	1
屈	3
主动	8
地请	1
自尊	2
失误	4
左右	17
右手	1
左右手	1
深知	3
寸功	1
未立	1
智囊团	1
位	2
倚重	3
限度	5
尽快	1
贬抑	1
袁绍	1
倾轧	1
因私	1
害公	1
违背	1
竞争机制	2
赵云	1
关羽	1
魏延	1
黄忠	1
多次	3
曾多次	1
争功	2
入川	2
首建	1
奇功	1
机会	3
留守	1
根据地	1
发生争执	1
默契	1
辅佐	1
迫	2
以慎	1
以断	1
略胜	1
略胜一筹	1
答问	3
问	3
昭	1
取	8
益州	1
胆略	1
手策	1
孔明亦	1
兄弟	6
昭烈	2
计议	1
事事	2
必为	1
所先	1
士元	1
先昭烈	1
盖养	1
鸿门	1
鸿门宴	1
璋	1
一节	2
取川	3
逆转	2
中止	1
暂时中止	1
困顿	1
川	1
情绪	10
刘璋	1
进退	4
两难	2
进退两难	2
冒险	3
而攻	1
其四	1
饮箭	2
身亡	2
急于	3
事功	1
急于事功	1
执拗	1
贪功	1
躁进	1
不幸	3
搬	1
银幕	2
上银幕	1
不久前	1
隐晦	2
天意	7
偶	1
然性	1
换马	2
替死	1
决心	2
得天独厚	1
声画	1
曾托书	1
劝阻	1
用意	3
托	4
书后	1
潜忧	1
够	3
臣僚	1
误会	2
不利	2
不利于	1
大局	1
事宜	1
而道己	1
唯恐	1
明来	1
孔明来	1
决策	2
深悔	1
将士	2
地图	1
亲自	1
交到	1
手上	1
忠诚	1
耀眼	1
剧中	1
凝视	1
凝视着	1
白马	2
深情	5
抚摸	1
喃喃	1
自语	1
喃喃自语	1
百感	1
交集	1
百感交集	1
恩义	1
依恋	2
功业	3
损于	1
旦夕	1
懊恼	1
终结	1
表现力	14
更强	1
整部	1
贵智贵仁	1
圣明	1
步入	4
仁厚	1
之资	1
明智	1
之质	2
依旧	2
持心	1
正德	1
道义	3
矮	2
其智	1
谲	1
失其正	1
行权	1
诡于	1
文所论	1
中时	1
虽抹	1
原来	5
平淡	1
怜悯	1
眼中	1
就仁智	1
分隔	1
自我认识	1
优先	1
于仁	1
认同	12
急功	1
近利	1
急功近利	1
劝说	1
不愿	8
赤裸	1
赤裸裸	1
失信	1
立业	4
建功立业	4
为本	2
却曲	1
折地	1
范导	1
压力	3
范例	2
映衬	1
零碎	1
系统化	3
光圈	1
合理性	6
多有	1
可取	3
可取之处	1
体系化	1
毛	7
宗	4
尚	8
朱一玄	1
毓	2
忱	2
编	4
汇编	2
资料汇编	2
百花	2
百花文艺出版社	2
黄惠贤	1
襄阳	1
耆旧	1
记校补	1
庞统传	1
书局	2
中华书局	2
东风	1
周	11
黄河	15
陈	8
曦	1
钟	1
祥瑞	1
玉川	1
辑校	1
评	4
北京大学出版社	2
朱	5
见于	8
明星	3
首都	3
师范	6
首都师范大学	3
锡	1
摘要	4
萌生	1
土壤	8
伴随	4
紧密联系	3
三位	5
陶器	9
牙	2
器	6
依托	4
普遍性	9
古人类	3
冲动	11
歌舞	7
先民	16
娱人	3
自娱娱人	1
萌发	1
生长	4
肥沃	2
发展史	3
漫长	9
分期	2
新石器	9
民族学	3
蒙昧	4
野蛮	4
生产力	11
青铜	2
青铜时代	1
奴隶	5
奴隶社会	2
途程	1
黑暗	2
摸索	1
低下	4
缓慢	3
过着	1
穴居	1
居野	1
穴居野处	1
茹	1
饮血	1
周口	2
周口店	2
猿人	3
北京猿人	1
盛行	2
食人	4
村旁	1
山洞	1
解剖学家	1
戴维	1
森	2
莱克	1
布莱克	1
一块	2
化石	1
头盖	1
头盖骨	1
砸开	2
取食	2
脑髓	1
腿骨	1
髓	1
食人者	1
瑞德	1
洛伦兹	1
第一个	5
保存	3
火种	1
普罗	1
普罗米	1
米修斯	1
普罗米修斯	1
用火来	1
烧烤	1
用火	1
痕迹	5
旁	3
残缺	2
残缺不全	1
烤	1
骨头	1
用手	2
制造	4
骨器	2
木器	2
工具	12
生产工具	2
为生	2
辅助	1
私有	2
私有制	2
专靠	1
狩	1
猎	2
书本	1
打猎	1
正是如此	1
低级	10
成员	9
肉	1
植物	6
块茎	1
鱼类	2
软体	1
软体动物	1
相适	3
适应	12
相适应	3
群居	1
渐	3
母系	1
氏族社会	4
特君览	1
太古	1
尝无君	1
其民聚生	1
群处	1
知母	1
其父	1
亲戚	1
夫妻	1
肚子	1
吃不饱	1
新石器时	1
古文	6
古文化	1
远古文化	1
遗存	4
当今	6
今世	1
当今世界	1
弗朗兹	1
博厄斯	3
用于	6
食宿	1
终日	2
无所事事	1
贫穷	2
工艺	2
艺品	1
工艺品	1
自然资源	1
充裕	1
阿斯	2
图里	1
亚斯	1
里亚斯	1
阿斯图里亚斯	1
坎	1
塔布	1
连山	1
巴斯	3
巴斯克	1
比利	2
比利牛斯	1
西南	3
西南部	1
高原	1
大西	1
西洋	3
大西洋	1
卢瓦尔	1
高地	1
比利时	1
瑞士	1
斯山	1
阿尔卑	1
卑斯山	1
阿尔卑斯山	1
汝拉山	1
格德	1
德林	1
格德林	1
磨制	3
骨雕	1
山西	2
朔县	1
峙	1
峪	1
出上	1
钻孔	2
串联	2
饰物	1
山顶	3
山顶洞	2
山顶洞人	2
公认	9
最低	2
塔斯	1
尼亚	2
草房	1
房子	5
草房子	1
年前	2
安得	1
内安得	1
灭绝	2
举	2
狂欢	2
舞会	1
解放	10
解放前	2
苦聪人	1
母权	1
权制	1
母权制	1
残余	1
猎到	1
大兽	1
马鹿	1
公社	1
围着	2
猎物	1
跳舞	6
唱歌跳舞	1
鄂温克	2
鄂伦春	1
较少	2
野猪	1
搏斗	1
呐	2
呼兰	2
曲调	6
口中	2
呼吸	1
弹动	1
出声	1
崩	1
努	1
刻	4
佤族	7
粗大	1
树干	3
刨成	1
木鼓	3
敲击	1
发出	9
步伐	1
声调	2
究家们	1
毕歇尔	1
相联	2
互相联系	1
三位一体	4
从属	5
之日	1
绘身	3
文身	2
穿耳	1
穿鼻	1
唇	1
美化	2
隐含	5
趋利	1
避害	1
趋利避害	1
静止	2
耳饰	1
项饰	2
腕饰	1
腿	1
饰	2
动态	7
人死	1
后会	1
腐烂	1
彩陶	1
器皿	2
民族所	3
体外	1
旧石	1
用兽	1
齿	1
器物	3
纹饰	2
洞人	1
磨光	1
鹿角	1
刻有	2
疏密	1
密密	1
疏疏密密	1
线痕	2
记事	1
表意	2
萌动	1
罐	1
盆	1
盘	1
钵	1
壶	1
豆	1
瓶	1
鼎	1
纹样	7
多姿	5
多彩多姿	1
几何形	1
方格	1
纹	18
网纹	1
波纹	1
三角	1
圆圈	1
仰韶	3
仰韶文化	3
汶口	1
稻谷	2
叶子	1
花瓣	2
河姆渡	3
遗址	8
四叶	1
枝叶	1
形纹	1
鱼纹	2
蛙	1
壁虎	2
纹等	1
底部	1
腹部	1
草	3
麻	1
熟	1
练地	1
用品	1
织物	1
编织物	1
花纹	1
席纹	1
绳	1
缠	2
绞	1
棋盘	1
格纹	1
岩画	15
彩绘	1
母胎	1
始	4
实地考察	1
研究家	1
旅行	2
行家	1
旅行家	1
封登	1
斯坦恩	1
巴西	1
安人	1
印第安	3
印第安人	1
动物界	5
沉闷	2
单调	6
取自	1
惊异	1
生根	1
是鸟	1
鱼	2
模拟	3
取材	4
中下	1
下游	3
中下游	1
上游	2
西安	1
半坡	1
形器	2
把纽	1
河南	2
庙底	1
沟	2
鸟头	1
陕西	2
华县	1
柳子	1
镇	1
鹰隼	1
头形	1
残片	1
山东	2
胶县	1
三里	1
三里河	1
大汶口	2
熟悉	8
进到	3
农耕	3
农耕社会	2
水生	1
水生动物	1
实物	2
牙雕	1
蚕纹	1
陶片	1
地处	2
渭水	1
流域	1
马家窑	1
农业	2
生产方式	3
北	3
很广	2
阴山	1
新疆	2
宁夏	2
贺兰	1
取材于	1
而南	1
云南	6
沧源	2
广西	1
花山	1
沿海	1
一带	1
连云	1
连云港	1
将军	1
崖	1
比较复杂	1
驯化	1
天象	1
有灵观	4
密切关系	2
同点	1
不同点	1
之忧	3
产	3
马林诺	4
马林诺夫斯基	4
倘能	2
食物	7
自然环境	1
系结	1
白人	3
明白人	1
神圣化	3
简直	4
见到	6
雏形	2
感谢	1
信托	1
初始	1
无法控制	1
世间	9
魔力	2
精灵	5
恐惧	4
恐惧感	1
爱德	2
德华	2
爱德华	2
盛行于	1
马雷特	2
肉体	2
开来	2
感到	6
神秘	15
敬畏	3
灵力	1
所致	2
开化	1
未开化	1
非生物	1
支配	9
地是	1
有灵论	1
表象	9
每件	1
每种	2
大自然	4
匮乏	2
心脏	1
肝脏	1
脂肪	1
骨髓	1
不象	4
现代人	2
辨	1
社会学家	1
列维	2
布留尔	4
原始思维	2
甲	1
乙客	1
人和物	1
感知	3
传导	1
思议	3
不可思议	2
人与物	2
或物	1
名之曰	1
渗	1
以互	1
渗为	1
起着	4
不论是	2
塑像	1
新石	1
石质	1
人形	5
建国	2
少数民族	2
木制	1
神偶	1
克族	1
鄂温克族	1
敖	1
教勒神	1
祖先	4
蓝布	1
太阳	6
月亮	1
眉	1
灰鼠	1
灰鼠皮	1
九个	1
金色	2
女人	6
银色	1
男人	2
萨满	1
便用	1
毡子	1
剪成	1
供	4
下边	1
叫做	1
阿南	1
影子	3
之意	6
疥疮	1
时所供	1
德力格	1
丁神	1
桦树	1
树皮	2
桦树皮	1
做成	1
面具	1
各国	7
田野	2
世界各地	1
对原	1
石雕	3
陶雕	1
遥远	5
录下	1
录下来	1
记录下来	1
屡经	1
篡改	1
遗物	1
复原	1
史前时代	1
遍布	1
中多	1
鹿	1
河	2
形陶	1
长江	4
长江下游	1
陶猪	2
双鸟	1
辽西	1
红山	1
玉鸟	1
玉	6
龟	1
玉龙	1
玉虎	1
河沿	1
小珠	1
珠山	1
小珠山	1
狗	1
辽东	1
东半	2
半岛	2
辽东半岛	1
东沟	2
东沟县	2
后洼	3
六千	1
六千年	1
雕塑品	3
辨认	4
可辨认	1
件	4
形为	1
最多	2
人鸟	3
同体	3
石雕像	1
缠头	1
斜发	1
人头	1
额顶	1
颧骨	1
凸出	1
柳叶形	1
张口	1
露齿	1
背面	1
雕	1
回头	1
鸟形	1
头凸	1
回首	1
附于	1
为眼	1
尾部	1
翘	2
网格	1
尾羽	1
两侧	1
鸟足	1
粗拙	1
简捷	1
传神	15
交合	1
佩戴	1
灵物	1
保护	2
保护神	1
生殖	7
生殖崇拜	1
祖先崇拜	1
华	3
相合	2
山海	3
山海经	3
记述	3
以兽	1
五帝	1
炎帝	1
战于	1
阪泉	1
之野	1
有熊	1
罴	1
貔	1
虎	1
伏羲	1
女娲	1
伏羲女娲	1
人面	3
蛇身	1
俊	1
鸟身	2
龙和凤	1
李泽厚	5
两大	7
联盟	1
掠夺	1
屠杀	1
践	2
赤蛇	1
包	1
羲	1
风姓	1
历史文献	1
研究成果	3
以西	1
炎黄	1
东	3
夷	1
告	3
结束	10
蛇	1
添	1
翅膀	1
原故	1
多得为	1
掉	7
蛮野	1
说一说	1
下去	9
活下去	1
虚构	3
荒古	1
蛮	3
野人	4
基督徒	1
创世	4
创世纪	4
乐园	2
失乐园	1
十字	1
字架	1
十字架	1
赎罪	1
典礼	1
里面	5
制裁	1
威望	1
巫师	1
祭司	1
场合	3
祭典	4
演颂	3
执行	1
遵照执行	1
传说	4
神话传说	2
教化	6
与历	1
传授	1
古文献	2
依稀	1
可寻	1
景象	5
演示	1
岗	1
祭谷	1
人鬼	1
相交	1
浑沌	2
未开	1
非常明显	1
列维一	1
时说	3
存在物	1
差不多	2
接收	1
留在	1
信以为真	1
引为	1
独龙	2
独龙族	1
男子	4
举行	4
射击	2
预演	2
剥下	1
木炭	2
炭画	1
木炭画	1
猎手	1
射中	1
膜拜	2
从画	1
猎者	2
狩猎者	2
亲眼	2
眼见	1
亲眼见到	1
傣族	1
彝族	2
居民	2
隆重	1
场面	5
自制	2
有点像	1
锅巴	1
饼子	1
点上	1
蜡烛	1
掷	1
扔	1
镍币	1
念念	7
念念有词	1
虔诚	1
灵性	1
大房	3
大房子	3
房屋	2
首脑	1
窝朗	1
或芒	1
那克绕	1
四壁	1
以牛血	1
石炭	1
染料	1
绘制	2
牛头	1
麂子	1
据说	2
种供	1
神木	1
依吉	1
屋脊	2
木燕	1
交叉	6
状	4
火塘	1
两燕	1
一用	1
刻成	1
像作	1
骑马	1
看出	9
人像	1
的手	1
眼	1
鼻	1
生殖器	3
器官	2
男像	1
生殖力	1
习性	2
丧葬	1
大旱	1
率	3
巫	2
舞雩	2
官司	1
古乐篇	1
绝迹	2
前夕	1
景颇	2
景颇族	1
死人时	1
跳	5
死者	1
驱鬼	2
化妆	1
手持	1
木板	1
跳动	1
圆舞	1
夜晚	1
围起	1
燃烧	2
篝火	1
神灵	2
杀牛	1
剽死	1
牛血	1
翩跹	1
起舞	1
翩跹起舞	1
西盟	2
大马	1
散窝朗	1
柳盖	1
调查	5
盖	6
三百多	1
通宵	1
达旦	1
通宵达旦	1
四天	1
整	3
祈愿	1
祝祷	1
几百	7
百万	3
几百万	3
百万年	3
几百万年	3
之久	3
压缩	1
上来	6
密切联系	2
地要	2
谈起	1
第一块	1
木棍	1
攻击	1
欲求	4
胃	1
要用	1
精良	1
相伴	2
而生	1
木头	1
重量	1
质地	1
权衡	2
打制	1
尖角	1
形制	1
细石器	1
手柄	1
刻纹	1
算作	1
关键环节	1
在读	1
摩尔根	4
一段话	1
并加	1
着重	1
着重点	1
栖止	1
坚果	1
渔猎	1
征	1
猎获	1
高大	1
满载	1
满载而归	1
平常	2
歌之舞	1
初民	3
取材自	1
画得	2
肥大	1
头部	2
很小	2
汉诺	5
普列汉诺	5
夫说	1
恰好	3
性交	2
州	1
威宁	1
傩	1
舞中	1
土家	1
土家族	1
茅谷斯舞	1
巨型	2
呼图壁	1
毫不	3
掩饰	2
毫不掩饰	1
生理	7
生理需要	2
类人	1
人猿	2
类人猿	1
性生理	1
多大	1
的人	4
现时	1
血缘	1
驱动	2
明快	1
摆动	5
身躯	2
发泄	1
释放	1
积	2
聚在	1
莫名	4
快感	5
身心	8
绪	2
郑	4
麒	1
中国社会科学出版社	3
金辉译	1
海文	1
上海文艺出版社	1
参阅	4
乔治	1
彼得	5
穆	3
达克	1
四川	1
四川省	1
印本	1
二章	1
第二章	1
书店	2
吕光天	1
北方	3
宁夏人民出版社	1
歇	2
转自	1
地址	4
的信	4
人民文学出版社	2
吴山	3
文物出版社	2
玉林	1
傅	2
辽宁	1
概要	1
兆麟	1
洼	2
多件	1
图像	12
光明	3
明日	1
光明日报	1
第版	1
历程	18
丁由译	1
宋恩常	1
上册	1
南大	1
云南大学	1
印	5
之七	1
邓	3
福星	2
科学院	1
中国科学院	1
组译	1
人民出版社	2
参考	7
参考文献	1
格罗	2
加高	1
字号	1
加鸟	1
豸	1
匚	1
皋	2
北京大学	1
崔	2
承运	1
内容提要	5
苏文	2
基调	5
弹奏	3
奏出	3
弹奏出	3
博大	6
主调	4
百折	2
百折不回	2
分子	6
知识分子	4
天成	12
自然天成	10
人学	3
出息	1
儒家思想	2
这使	2
之精	2
莫贵	1
于人	1
道德哲学	1
支柱	1
透过	3
山川	2
景物	2
日月	6
风光	1
捕捉	2
灵气	1
更显	3
万物之灵	1
本色	4
传略	1
铭文	1
碑记	1
以使	1
永	6
放光	2
光芒	3
放光芒	2
晚年	4
严酷	2
迫害	3
折磨	2
雪	4
堂	4
记	19
赤壁赋	5
菜羹	3
赋	3
桄榔	8
庵铭	3
宽简	1
为官	1
清廉	1
为文	4
烂漫	1
天真烂漫	1
雕琢	3
意愿	3
体察	1
样说	1
哲理性	1
莫过	2
莫过于	2
被贬	2
朝廷	3
沦为	3
罪人	2
谪居	3
黄州	5
一篇	6
身为	1
弄权	1
强加	4
加于	3
强加于	3
污损	1
及江	1
明月	5
物为	1
客	2
天地万物	3
设	2
一丝	2
清风	3
清风徐来	2
水波	2
不兴	2
水波不兴	2
白露	1
横江	1
水光	1
接天	1
一苇	1
凌	3
万顷	1
茫然	2
尽情	1
享用	3
眼下	1
无边	1
风月	2
无边风月	1
地借	1
以发	1
痛陈	1
胸前	1
悟	2
觉醒	5
贬	2
贬到	1
海南	14
荒漠	1
林中	3
一等	1
矮人一等	1
气馁	1
就地取材	1
筑为	1
小屋	3
明心	3
心志	1
明心志	1
区	2
帝为	1
方舆	1
神尻以	1
孰	1
非吾居	1
文集	33
孔凡礼	1
点校	1
同此	1
意表	1
出人意表	1
突发	1
奇想	1
突发奇想	1
林莽	1
舆	2
以尻为	1
轮	1
以神	1
遨游	4
自在	4
自由自在	2
无拘	2
无拘无束	1
卓荦	2
不群	2
兀立	1
所言	6
所言养	1
浩然	2
浩然之气	1
居	4
之广居	1
正位	1
行天	1
行天下	1
富贵不能淫	1
贫贱	1
贫贱不能	1
威武	3
滕文公	1
章句	1
局限	12
优良	1
优良传统	1
尤为	1
看重	1
北宋	4
嘉	3
四年	2
写的	2
庙赋	1
那横	1
不流	1
气节	2
由衷	3
敬佩	2
对屈	1
原那	1
漫漫	1
路漫漫其修远兮	1
求索	1
吾将上下而求索	1
献身	2
崇敬	1
坚定	4
念	7
尊行	1
运	2
健	1
以日行	1
故明	1
御	3
试制	1
科策	1
涤荡	1
振刷	1
卓然	1
任职	1
贬谪	6
疏于	1
支配者	1
万灵	1
之物	1
巨笔	1
高唱	1
颂歌	1
性情	3
真性情	2
陶潜	1
范仲淹	4
欧	3
阳修	1
笔端	2
放射	3
善于	3
大处	1
从大处	1
推崇	5
太白	2
碑阴	1
抓住	4
气	9
高力	1
力士	1
高力士	1
用事	1
公卿	1
大夫	3
争事	1
脱靴	1
殿	1
固已	1
气盖	1
得志	1
不肯	2
附	1
权幸	1
取容	1
其肯	1
君于	1
昏乎	1
范	5
文正公	2
集叙	1
虽是	1
序文	1
行间	1
字里行间	1
公	9
天圣	1
夫人	2
太夫人	1
故为	1
万言书	1
以遗	1
宰相	1
先天	1
先天下之忧而忧	1
后天	1
后天下之乐而乐	1
襟怀	2
祭	5
欧阳	6
阳文	1
欧阳文忠	1
公文	1
欧阳修	5
伟人	1
对国	1
栋梁	1
大川	1
乔岳	1
之及	1
物者	1
数计	1
巨人	6
国有	1
蓍龟	1
斯文	2
有传	1
有师	1
恃	2
不恐	1
畏而	1
民族意识	1
积淀	3
伟岸	2
将入	1
污泥	1
出污泥而不染	1
隐士	4
高人	1
游侠	1
愚	2
僧人	2
一长	1
不惜	5
人间	3
多一些	1
加速	10
高尚	3
体力	2
力行	3
身体力行	2
自律	19
自励	1
耿介	1
表里	2
澄澈	2
讲求	2
风节	1
而变	5
其学	1
故常	2
奸佞	1
所害	1
明知	1
遣	1
奔逃	1
始终保持	2
操守	1
放	6
言无忌	2
雄奇	1
壮阔	3
文风	1
风尚	3
社会风尚	1
外现	2
宋初	1
矫正	2
五代	2
浮糜	1
积习	2
走上	1
僻涩	1
险怪	1
创条	1
疏畅	1
摇曳	2
摇曳多姿	2
奔放	4
开辟	3
新天地	2
勃郁	1
南行	1
前集序	1
旷达	5
姿态	5
横生	1
独创	8
独创性	7
个性化	29
折	1
奉	5
绳墨	1
水丘	1
秀才	1
分合	1
收	5
跌宕	1
顿挫	1
自如	4
贴切	4
行文	3
恣肆	1
汪洋恣肆	1
波澜	2
驰骋	2
议论	7
警	1
新奇	3
超迈	1
李涂	1
韩	5
浩瀚	1
恢宏	2
泉	1
隽永	2
阳	3
修	2
澜	1
闲逸	1
苏	9
轼	6
如潮	1
奔腾	1
倾注	1
层出	1
泉源	2
万斛泉源	2
平地	2
滔滔	2
汩汩	2
滔滔汩汩	2
一日	3
千里	3
一日千里	2
无难	2
山石	2
赋形	4
随物赋形	4
可知	8
常行	2
当行	2
常止	2
不止	4
沈德潜	2
唐宋	10
唐宋八	4
读本	2
凡例	2
一泻千里	1
纯以	2
气胜	1
所云	1
发起	1
扎实	1
功力	3
扫除	1
弄纤	1
使巧	1
脱离现实	2
空谈	1
心性	4
难懂	1
作文	1
识	4
为先	3
言之有物	1
评史	1
抒怀	1
而作	2
并用	2
车尔尼	1
尼雪夫	1
车尔尼雪夫斯基	1
反向	3
蕴藏	3
无尽	3
无穷无尽	1
宝藏	1
从根	1
本上	1
开采	1
生活道路	2
生活态度	3
教诲	1
立志	1
宋仁宗	1
宋仁宗庆	1
年仅	1
八岁	1
乡校	1
窥见	1
石介	1
庆历	1
圣德	1
所颂	1
韩琦	1
弼	1
崇	3
询问	1
不经	4
经意	1
不经意	1
漫不经意	1
何用	1
知之	1
强硬	1
地反	1
问道	1
耶	1
叙	6
义正词严	1
诘问	2
惊呆	1
豪放	5
少年	1
扎	2
试于	1
礼部	1
刑	1
赏	3
忠厚	1
之至论	1
主考	1
考官	1
主考官	1
赏识	1
参评	1
梅尧臣	1
信中说	1
汗出	1
快哉	1
老夫	2
当避	1
一头	2
出一头地	1
郎	2
晔	1
事略	2
策时	1
以革	1
旧布	1
直面	1
面人	1
直面人生	1
时弊	1
写下	2
霆	1
轰	1
震伏	1
厉	1
治家	4
风采	2
守仁	1
王守仁	1
海内	2
狃	1
晏安	1
耻言兵	1
长公	1
预知	1
狩事	1
故发此	1
坡	5
说破	1
宋室	1
膏肓	1
之病	1
靖康	1
之祸	1
如逆睹	1
其事	2
其事者	1
信乎	1
有用	3
之言	2
陈继儒	1
析	2
悬	1
机沛	1
涌泉	1
兵羽必	1
亡	2
暗指	1
宋家	1
语语	1
警策	1
可垂	1
之文	1
见识	3
积极态度	1
旺盛	1
涌动	5
匡	1
世济民	1
极强	1
行健	1
天行健	1
自强	2
不息	2
自强不息	2
座右铭	1
顺境	3
逆境	2
停止	2
接踵	1
接踵而至	1
宿命	2
颓唐	2
生涯	1
两次	6
外任	1
逃离	1
党争	1
不休	1
旋涡	1
经世	2
经世济	1
紧紧	1
强烈欲望	1
全身心	3
激流	1
观察力	1
受力	1
感受力	1
外部	8
政令	1
喜怒	2
哀乐	2
喜怒哀乐	2
悲欢	3
离合	3
悲欢离合	1
扬抑	1
褒贬	1
将相	3
帝王将相	3
下至	1
农工	1
工商	1
农工商	1
士农工商	1
感喟	2
兴发	1
补	2
适于	3
世用	2
大而无当	1
无物	2
言之无物	2
凫	2
绎	2
诗集	1
先君	1
适	1
京师	2
卿	1
士大夫	1
归以	1
语轼	1
日工	1
散	3
士慕远	1
忽近	1
贵华而	1
贱实	1
兆	1
十余	1
余篇	1
十余篇	1
示轼	1
小子	1
数十	2
数十年	2
无复	1
精悍	1
确苦	1
必中	1
当世	1
疗饥	2
断乎	2
药石	2
伐	1
病	3
游谈	1
枝	2
观美者	1
无一言	1
凫绎	1
伐病	1
肯切	1
补于世	1
世之	1
忘己	1
循人	1
务为	1
射策	1
决科	1
之学	3
其言	2
叛于	1
辞章	1
晁	1
科举	1
之累	1
言有	1
浮于	2
而意	1
出对	5
汉代	12
科场	3
不满	1
浮泛	1
兴亡	1
国家兴亡	1
乔	1
舍人	1
启	1
闻人	1
智术	1
以识度	1
以华	1
采为	1
以体	1
国之将	1
贵其本	1
贱	2
其末	1
废	1
废其先	1
用舍	1
安危	1
攸	1
寄	1
风骚	2
补于	3
皇帝	1
饶过	1
贬斥	2
时所作	1
西夏	1
犯境	1
宋廷	1
无能	1
感怀	1
周郎抗	1
曹而发	1
南宋	1
哗在	1
晁补之	1
气吞	1
宇内	1
楼船	1
浮江	1
以谓	2
年少	1
黄盖	1
裨将	1
一炬以	1
焚	1
公谪	1
黄冈	2
数游	1
江	1
涛	1
汹涌	1
慨然	1
怀古	1
犹壮瑜	1
赋之云	1
文徵明	1
曹孟德	1
消灭	4
无余	1
讥	1
用事者	1
是像	1
钟山	1
石钟山	1
游记	3
形胜	1
熔铸	1
之思	1
水声	1
韵	2
考查	1
佛老	15
读经	1
内省	3
杂取	2
背于	2
虽在	1
乌台诗	3
案	3
摭	1
以应	1
为用	2
框框	1
根本宗旨	1
普济众生	1
保全	1
决人	1
龙井	2
辨才文	1
孔	4
老	3
儒释	1
分宫	1
禅律	1
交攻	1
我见	1
有此	3
南东	1
江河	1
虽殊	1
其至	1
祥	1
宫	1
碑	1
黄帝	2
六道	1
清静	2
无为	11
清静无为	2
为宗	2
以虚明	1
以慈	1
俭	1
不争	3
为行	1
合于	1
何虑	1
仁者	2
静寿	1
华南	1
长老	2
题名	1
宰	1
沙门	1
即出	1
释道	2
释道三	2
一致性	2
时确	1
参禅	1
悟道	1
佛道	2
玄虚	2
汗漫	1
授人以	1
之法	1
之法的	1
粗浅	5
假说	5
应付	3
难题	3
脱困	1
困境	2
摆脱困境	1
遇到	4
玄远	2
无用	1
大悲	2
阁记	1
禅宗	12
废学	1
而徒思	1
人造	1
就得	1
无心	1
其口	1
其身	1
仲	1
辩才	1
超三乘	1
本期	1
于静	1
而达	1
以待	3
之变	2
遇	2
施则	1
谈到	8
佛	2
